Modenumber, Lambda (um), beta  (per um), alpha/2  (per um), k0  (per um); Thickness=0.5; um
7,0.3040,9.114613234555E+01,8.225185608043E+01,2.066837272099E+01
7,0.3050,9.109744276457E+01,8.067197922267E+01,2.060060756452E+01
7,0.3060,9.104906559446E+01,7.910242835745E+01,2.053328531758E+01
7,0.3070,9.100099783166E+01,7.754310257929E+01,2.046640165205E+01
7,0.3080,9.095323651206E+01,7.599390229320E+01,2.039995229604E+01
7,0.3090,9.090577870722E+01,7.445472919343E+01,2.033393303294E+01
7,0.3100,9.085862152786E+01,7.292548624268E+01,2.026833970058E+01
7,0.3110,9.045661534634E+01,7.209500568704E+01,2.020316819029E+01
7,0.3120,9.005677333839E+01,7.126984872471E+01,2.013841444609E+01
7,0.3130,8.965907329305E+01,7.044996433082E+01,2.007407446383E+01
7,0.3140,8.926349327062E+01,6.963530213053E+01,2.001014429038E+01
7,0.3150,8.887001159656E+01,6.882581238864E+01,1.994662002279E+01
7,0.3160,8.847860685813E+01,6.802144599956E+01,1.988349780753E+01
7,0.3170,8.808925790069E+01,6.722215447729E+01,1.982077383968E+01
7,0.3180,8.770194382207E+01,6.642788994572E+01,1.975844436220E+01
7,0.3190,8.731664397040E+01,6.563860512908E+01,1.969650566514E+01
7,0.3200,8.693333793713E+01,6.485425334254E+01,1.963495408494E+01
7,0.3210,8.675977099285E+01,6.425486731426E+01,1.957378600367E+01
7,0.3220,8.658719520450E+01,6.365920418057E+01,1.951299784838E+01
7,0.3230,8.641560165461E+01,6.306722936349E+01,1.945258609034E+01
7,0.3240,8.624498153443E+01,6.247890871195E+01,1.939254724438E+01
7,0.3250,8.607532614156E+01,6.189420849519E+01,1.933287786824E+01
7,0.3260,8.590662687975E+01,6.131309539632E+01,1.927357456190E+01
7,0.3270,8.573887525513E+01,6.073553650601E+01,1.921463396691E+01
7,0.3280,8.557206287715E+01,6.016149931624E+01,1.915605276579E+01
7,0.3290,8.540618145525E+01,5.959095171426E+01,1.909782768140E+01
7,0.3300,8.524122279788E+01,5.902386197654E+01,1.903995547630E+01
7,0.3310,8.512778271242E+01,5.861205822652E+01,1.898243295220E+01
7,0.3320,8.501498674766E+01,5.820273522199E+01,1.892525694934E+01
7,0.3330,8.490282929847E+01,5.779587061388E+01,1.886842434588E+01
7,0.3340,8.479130482497E+01,5.739144232079E+01,1.881193205742E+01
7,0.3350,8.468040785352E+01,5.698942852497E+01,1.875577703636E+01
7,0.3360,8.457013297367E+01,5.658980766841E+01,1.869995627137E+01
7,0.3370,8.446047483691E+01,5.619255844899E+01,1.864446678688E+01
7,0.3380,8.435142815831E+01,5.579765981666E+01,1.858930564254E+01
7,0.3390,8.424298771310E+01,5.540509096977E+01,1.853446993268E+01
7,0.3400,8.413514833705E+01,5.501483135139E+01,1.847995678582E+01
7,0.3410,8.421427431139E+01,5.478163705799E+01,1.842576336416E+01
7,0.3420,8.429292171237E+01,5.454980647391E+01,1.837188686310E+01
7,0.3430,8.437109489105E+01,5.431932767166E+01,1.831832451073E+01
7,0.3440,8.444879814450E+01,5.409018886245E+01,1.826507356738E+01
7,0.3450,8.452603571866E+01,5.386237839416E+01,1.821213132516E+01
7,0.3460,8.460281180908E+01,5.363588474938E+01,1.815949510746E+01
7,0.3470,8.467913055865E+01,5.341069654348E+01,1.810716226853E+01
7,0.3480,8.475499606291E+01,5.318680252267E+01,1.805513019304E+01
7,0.3490,8.483041236708E+01,5.296419156215E+01,1.800339629564E+01
7,0.3500,8.490538346913E+01,5.274285266427E+01,1.795195802051E+01
7,0.3510,8.568296248228E+01,5.264271040272E+01,1.790081284097E+01
7,0.3520,8.645440373424E+01,5.254313713129E+01,1.784995825903E+01
7,0.3530,8.721981716192E+01,5.244412801437E+01,1.779939180504E+01
7,0.3540,8.797930884499E+01,5.234567827100E+01,1.774911103723E+01
7,0.3550,8.873298120727E+01,5.224778317407E+01,1.769911354135E+01
7,0.3560,8.948093320671E+01,5.215043804959E+01,1.764939693028E+01
7,0.3570,9.022326051241E+01,5.205363827595E+01,1.759995884364E+01
7,0.3580,9.096005567263E+01,5.195737928317E+01,1.755079694743E+01
7,0.3590,9.169140826587E+01,5.186165655219E+01,1.750190893365E+01
7,0.3600,9.241740504910E+01,5.176646561415E+01,1.745329251994E+01
7,0.3610,9.379546515647E+01,5.023937503926E+01,1.740494544925E+01
7,0.3620,9.516155909912E+01,4.872072142888E+01,1.735686548945E+01
7,0.3630,9.651599958266E+01,4.721043505601E+01,1.730905043300E+01
7,0.3640,9.785908171961E+01,4.570844695992E+01,1.726149809665E+01
7,0.3650,9.919108445029E+01,4.421468893559E+01,1.721420632104E+01
7,0.3660,1.005122718205E+02,4.272909352342E+01,1.716717297044E+01
7,0.3670,1.018228941331E+02,4.125159399904E+01,1.712039593237E+01
7,0.3680,1.031231889965E+02,3.978212436339E+01,1.707387311734E+01
7,0.3690,1.044133822645E+02,3.832061933281E+01,1.702760245848E+01
7,0.3700,1.056936888954E+02,3.686701432942E+01,1.698158191130E+01
7,0.3710,1.048284889753E+02,3.469300566511E+01,1.693580945331E+01
7,0.3720,1.039666289546E+02,3.253068521943E+01,1.689028308382E+01
7,0.3730,1.031080602585E+02,3.037995898525E+01,1.684500082354E+01
7,0.3740,1.022527343007E+02,2.824073396088E+01,1.679996071438E+01
7,0.3750,1.014006024676E+02,2.611291813664E+01,1.675516081915E+01
7,0.3760,1.005516160991E+02,2.399642048168E+01,1.671059922122E+01
7,0.3770,9.970572647194E+01,2.189115093098E+01,1.666627402435E+01
7,0.3780,9.886288478012E+01,1.979702037262E+01,1.662218335233E+01
7,0.3790,9.802304211425E+01,1.771394063515E+01,1.657832534876E+01
7,0.3800,9.718614944494E+01,1.564182447524E+01,1.653469817679E+01
7,0.3810,9.579057810231E+01,1.477455568688E+01,1.649130001884E+01
7,0.3820,9.439801070969E+01,1.391182757281E+01,1.644812907639E+01
7,0.3830,9.300826888507E+01,1.305360456638E+01,1.640518356966E+01
7,0.3840,9.162116799619E+01,1.219985147144E+01,1.636246173745E+01
7,0.3850,9.023651667191E+01,1.135053345752E+01,1.631996183683E+01
7,0.3860,8.885411626932E+01,1.050561605506E+01,1.627768214295E+01
7,0.3870,8.747376028840E+01,9.665065150811E+00,1.623562094878E+01
7,0.3880,8.609523374105E+01,8.828846983181E+00,1.619377656490E+01
7,0.3890,8.471831245191E+01,7.996928137750E+00,1.615214731923E+01
7,0.3900,8.334276229598E+01,7.169275542807E+00,1.611073155687E+01
7,0.3910,8.225237118390E+01,6.911503837898E+00,1.606952763985E+01
7,0.3920,8.116370922230E+01,6.655047294747E+00,1.602853394689E+01
7,0.3930,8.007664066389E+01,6.399895873954E+00,1.598774887323E+01
7,0.3940,7.899102533470E+01,6.146039638038E+00,1.594717083041E+01
7,0.3950,7.790671831547E+01,5.893468750152E+00,1.590679824602E+01
7,0.3960,7.682356959824E+01,5.642173472811E+00,1.586662956358E+01
7,0.3970,7.574142371452E+01,5.392144166640E+00,1.582666324227E+01
7,0.3980,7.466011933216E+01,5.143371289143E+00,1.578689775673E+01
7,0.3990,7.357948881652E+01,4.895845393489E+00,1.574733159694E+01
7,0.4000,7.249935775768E+01,4.649557127313E+00,1.570796326795E+01
7,0.4010,7.169260931746E+01,4.529847561859E+00,1.566879128972E+01
7,0.4020,7.088697105429E+01,4.410733566383E+00,1.562981419696E+01
7,0.4030,7.008235958543E+01,4.292210707361E+00,1.559103053891E+01
7,0.4040,6.927868940303E+01,4.174274595166E+00,1.555243887916E+01
7,0.4050,6.847587274472E+01,4.056920883525E+00,1.551403779551E+01
7,0.4060,6.767381945206E+01,3.940145268985E+00,1.547582587975E+01
7,0.4070,6.687243681826E+01,3.823943490389E+00,1.543780173754E+01
7,0.4080,6.607162943063E+01,3.708311328355E+00,1.539996398819E+01
7,0.4090,6.527129899323E+01,3.593244604766E+00,1.536231126450E+01
7,0.4100,6.447134414444E+01,3.478739182268E+00,1.532484221263E+01
7,0.4110,6.381125948005E+01,3.392308563657E+00,1.528755549192E+01
7,0.4120,6.315185475733E+01,3.306297511157E+00,1.525044977471E+01
7,0.4130,6.249306661486E+01,3.220702977070E+00,1.521352374620E+01
7,0.4140,6.183483021315E+01,3.135521943148E+00,1.517677610430E+01
7,0.4150,6.117707914747E+01,3.050751420233E+00,1.514020555947E+01
7,0.4160,6.051974535739E+01,2.966388447909E+00,1.510381083457E+01
7,0.4170,5.986275903231E+01,2.882430094157E+00,1.506759066470E+01
7,0.4180,5.920604850715E+01,2.798873455016E+00,1.503154379708E+01
7,0.4190,5.854954015619E+01,2.715715654249E+00,1.499566899088E+01
7,0.4200,5.789315827736E+01,2.632953843009E+00,1.495996501709E+01
7,0.4210,5.731775891605E+01,2.569986959374E+00,1.492443065838E+01
7,0.4220,5.674267607504E+01,2.507318496988E+00,1.488906470896E+01
7,0.4230,5.616785401233E+01,2.444946339389E+00,1.485386597442E+01
7,0.4240,5.559323564996E+01,2.382868390081E+00,1.481883327165E+01
7,0.4250,5.501876249891E+01,2.321082572299E+00,1.478396542866E+01
7,0.4260,5.444437458052E+01,2.259586828779E+00,1.474926128446E+01
7,0.4270,5.387001034797E+01,2.198379121528E+00,1.471471968895E+01
7,0.4280,5.329560659461E+01,2.137457431601E+00,1.468033950276E+01
7,0.4290,5.272109836242E+01,2.076819758877E+00,1.464611959716E+01
7,0.4300,5.214641884787E+01,2.016464121839E+00,1.461205885391E+01
7,0.4310,5.163810881521E+01,1.966593266679E+00,1.457815616515E+01
7,0.4320,5.112983123154E+01,1.916953295107E+00,1.454441043329E+01
7,0.4330,5.062153595353E+01,1.867542607469E+00,1.451082057085E+01
7,0.4340,5.011317159439E+01,1.818359618852E+00,1.447738550041E+01
7,0.4350,4.960468546397E+01,1.769402758918E+00,1.444410415444E+01
7,0.4360,4.909602349802E+01,1.720670471737E+00,1.441097547518E+01
7,0.4370,4.858713018412E+01,1.672161215618E+00,1.437799841460E+01
7,0.4380,4.807794848772E+01,1.623873462951E+00,1.434517193420E+01
7,0.4390,4.756841977228E+01,1.575805700047E+00,1.431249500496E+01
7,0.4400,4.705848370924E+01,1.527956426973E+00,1.427996660723E+01
7,0.4410,4.658124757811E+01,1.495002020225E+00,1.424758573057E+01
7,0.4420,4.610368638299E+01,1.462196728440E+00,1.421535137371E+01
7,0.4430,4.562574659941E+01,1.429539541810E+00,1.418326254442E+01
7,0.4440,4.514737320391E+01,1.397029459624E+00,1.415131825941E+01
7,0.4450,4.466850959859E+01,1.364665490167E+00,1.411951754422E+01
7,0.4460,4.418909752718E+01,1.332446650618E+00,1.408785943314E+01
7,0.4470,4.370907699271E+01,1.300371966950E+00,1.405634296908E+01
7,0.4480,4.322838616472E+01,1.268440473834E+00,1.402496720353E+01
7,0.4490,4.274696128268E+01,1.236651214541E+00,1.399373119639E+01
7,0.4500,4.226473655557E+01,1.205003240845E+00,1.396263401595E+01
7,0.4510,4.181811425897E+01,1.181543941427E+00,1.393167473876E+01
7,0.4520,4.137083983548E+01,1.158188444218E+00,1.390085244951E+01
7,0.4530,4.092285668722E+01,1.134936061787E+00,1.387016624101E+01
7,0.4540,4.047410650563E+01,1.111786112760E+00,1.383961521405E+01
7,0.4550,4.002452918768E+01,1.088737921749E+00,1.380919847732E+01
7,0.4560,3.957406274585E+01,1.065790819296E+00,1.377891514732E+01
7,0.4570,3.912264322338E+01,1.042944141799E+00,1.374876434831E+01
7,0.4580,3.867020459338E+01,1.020197231453E+00,1.371874521218E+01
7,0.4590,3.821667865996E+01,9.975494361844E-01,1.368885687839E+01
7,0.4600,3.776199495732E+01,9.750001095908E-01,1.365909849387E+01
7,0.4610,3.733740093634E+01,9.602165502576E-01,1.362946921297E+01
7,0.4620,3.691179972047E+01,9.454969890167E-01,1.359996819736E+01
7,0.4630,3.648512920260E+01,9.308410111938E-01,1.357059461594E+01
7,0.4640,3.605732532716E+01,9.162482056890E-01,1.354134764478E+01
7,0.4650,3.562832201151E+01,9.017181649391E-01,1.351222646705E+01
7,0.4660,3.519805106289E+01,8.872504848791E-01,1.348323027292E+01
7,0.4670,3.476644210256E+01,8.728447649050E-01,1.345435825949E+01
7,0.4680,3.433342248799E+01,8.585006078367E-01,1.342560963073E+01
7,0.4690,3.389891723772E+01,8.442176198818E-01,1.339698359740E+01
7,0.4700,3.346284896031E+01,8.299954105990E-01,1.336847937698E+01
7,0.4710,3.305338847170E+01,8.187857561508E-01,1.334009619359E+01
7,0.4720,3.264252757773E+01,8.076236002383E-01,1.331183327792E+01
7,0.4730,3.223019757582E+01,7.965086416024E-01,1.328368986719E+01
7,0.4740,3.181632783469E+01,7.854405815261E-01,1.325566520502E+01
7,0.4750,3.140084579235E+01,7.744191238081E-01,1.322775854143E+01
7,0.4760,3.098367696097E+01,7.634439747359E-01,1.319996913273E+01
7,0.4770,3.056474497010E+01,7.525148430602E-01,1.317229624147E+01
7,0.4780,3.014397162330E+01,7.416314399690E-01,1.314473913636E+01
7,0.4790,2.972127700754E+01,7.307934790619E-01,1.311729709223E+01
7,0.4800,2.929657963004E+01,7.200006763252E-01,1.308996938996E+01
7,0.4810,2.889231799530E+01,7.108320372249E-01,1.306275531638E+01
7,0.4820,2.848619267564E+01,7.017014422703E-01,1.303565416427E+01
7,0.4830,2.807813207384E+01,6.926086551623E-01,1.300866523226E+01
7,0.4840,2.766806433045E+01,6.835534415547E-01,1.298178782475E+01
7,0.4850,2.725591776671E+01,6.745355690342E-01,1.295502125192E+01
7,0.4860,2.684162144030E+01,6.655548071001E-01,1.292836482959E+01
7,0.4870,2.642510586651E+01,6.566109271453E-01,1.290181787922E+01
7,0.4880,2.600630390652E+01,6.477037024362E-01,1.287537972783E+01
7,0.4890,2.558515189880E+01,6.388329080940E-01,1.284904970793E+01
7,0.4900,2.516159106292E+01,6.299983210756E-01,1.282282715751E+01
7,0.4910,2.477046390237E+01,6.223603818808E-01,1.279671141992E+01
7,0.4920,2.437733306634E+01,6.147534912194E-01,1.277070184386E+01
7,0.4930,2.398217171663E+01,6.071774601550E-01,1.274479778333E+01
7,0.4940,2.358496282813E+01,5.996321012811E-01,1.271899859753E+01
7,0.4950,2.318570173965E+01,5.921172287057E-01,1.269330365087E+01
7,0.4960,2.278439928829E+01,5.846326580358E-01,1.266771231286E+01
7,0.4970,2.238108562993E+01,5.771782063626E-01,1.264222395811E+01
7,0.4980,2.197581493528E+01,5.697536922463E-01,1.261683796622E+01
7,0.4990,2.156867111492E+01,5.623589357017E-01,1.259155372180E+01
7,0.5000,2.115977481880E+01,5.549937581832E-01,1.256637061436E+01
7,0.5010,2.075785687462E+01,5.478686762100E-01,1.254128803828E+01
7,0.5020,2.035464409837E+01,5.407719810176E-01,1.251630539279E+01
7,0.5030,1.995040398555E+01,5.337035033011E-01,1.249142208187E+01
7,0.5040,1.954547914761E+01,5.266630750993E-01,1.246663751425E+01
7,0.5050,1.914030297209E+01,5.196505297815E-01,1.244195110333E+01
7,0.5060,1.873541787395E+01,5.126657020341E-01,1.241736226715E+01
7,0.5070,1.833149606865E+01,5.057084278479E-01,1.239287042836E+01
7,0.5080,1.792936250172E+01,4.987785445049E-01,1.236847501413E+01
7,0.5090,1.753001898219E+01,4.918758905661E-01,1.234417545615E+01
7,0.5100,1.713466763950E+01,4.850003058583E-01,1.231997119055E+01
7,0.5110,1.675851436556E+01,4.804214475246E-01,1.229586165789E+01
7,0.5120,1.638885204589E+01,4.758604753562E-01,1.227184630309E+01
7,0.5130,1.602734085962E+01,4.713172847558E-01,1.224792457540E+01
7,0.5140,1.567581409667E+01,4.667917719397E-01,1.222409592836E+01
7,0.5150,1.533623174158E+01,4.622838339308E-01,1.220035981977E+01
7,0.5160,1.501060422072E+01,4.577933685497E-01,1.217671571159E+01
7,0.5170,1.470088582321E+01,4.533202744081E-01,1.215316306998E+01
7,0.5180,1.440884443430E+01,4.488644509002E-01,1.212970136521E+01
7,0.5190,1.413592326187E+01,4.444257981958E-01,1.210633007164E+01
7,0.5200,1.388311751257E+01,4.400042172326E-01,1.208304866765E+01
7,0.5210,1.366034787968E+01,4.351714847982E-01,1.205985663566E+01
7,0.5220,1.345619444824E+01,4.303572685800E-01,1.203675346203E+01
7,0.5230,1.327015532659E+01,4.255614623665E-01,1.201373863705E+01
7,0.5240,1.310136404774E+01,4.207839607569E-01,1.199081165492E+01
7,0.5250,1.294868177085E+01,4.160246591534E-01,1.196797201368E+01
7,0.5260,1.281079721904E+01,4.112834537537E-01,1.194521921517E+01
7,0.5270,1.268631968970E+01,4.065602415434E-01,1.192255276505E+01
7,0.5280,1.257385573174E+01,4.018549202884E-01,1.189997217269E+01
7,0.5290,1.247206569232E+01,3.971673885278E-01,1.187747695119E+01
7,0.5300,1.237970065067E+01,3.924975455662E-01,1.185506661732E+01
7,0.5310,1.229707821867E+01,3.884298288572E-01,1.183274069149E+01
7,0.5320,1.222139431649E+01,3.843774043163E-01,1.181049869771E+01
7,0.5330,1.215180961385E+01,3.803401858712E-01,1.178834016356E+01
7,0.5340,1.208758618322E+01,3.763180880945E-01,1.176626462019E+01
7,0.5350,1.202807939329E+01,3.723110261973E-01,1.174427160220E+01
7,0.5360,1.197272861151E+01,3.683189160236E-01,1.172236064772E+01
7,0.5370,1.192104768013E+01,3.643416740442E-01,1.170053129829E+01
7,0.5380,1.187261575944E+01,3.603792173510E-01,1.167878309885E+01
7,0.5390,1.182706886760E+01,3.564314636510E-01,1.165711559774E+01
7,0.5400,1.178409226711E+01,3.524983312611E-01,1.163552834663E+01
7,0.5410,1.174404934942E+01,3.491441805176E-01,1.161402090052E+01
7,0.5420,1.170594285933E+01,3.458024067141E-01,1.159259281767E+01
7,0.5430,1.166958730548E+01,3.424729414697E-01,1.157124365963E+01
7,0.5440,1.163482111825E+01,3.391557169064E-01,1.154997299114E+01
7,0.5450,1.160150347156E+01,3.358506656442E-01,1.152878038015E+01
7,0.5460,1.156951155667E+01,3.325577207969E-01,1.150766539776E+01
7,0.5470,1.153873825118E+01,3.292768159674E-01,1.148662761824E+01
7,0.5480,1.150909012695E+01,3.260078852430E-01,1.146566661894E+01
7,0.5490,1.148048575129E+01,3.227508631916E-01,1.144478198029E+01
7,0.5500,1.145285423955E+01,3.195056848567E-01,1.142397328578E+01
7,0.5510,1.142629152301E+01,3.164057036630E-01,1.140324012192E+01
7,0.5520,1.140054571885E+01,3.133169542852E-01,1.138258207822E+01
7,0.5530,1.137557394472E+01,3.102393757912E-01,1.136199874716E+01
7,0.5540,1.135133929628E+01,3.071729076889E-01,1.134148972415E+01
7,0.5550,1.132781028865E+01,3.041174899221E-01,1.132105460753E+01
7,0.5560,1.130496038745E+01,3.010730628667E-01,1.130069299852E+01
7,0.5570,1.128276761951E+01,2.980395673267E-01,1.128040450122E+01
7,0.5580,1.126121425427E+01,2.950169445307E-01,1.126018872254E+01
7,0.5590,1.124028654886E+01,2.920051361274E-01,1.124004527224E+01
8,0.3000,8.895028835442E+01,8.867668863533E+01,2.094395102393E+01
8,0.3010,8.889968480081E+01,8.705447177761E+01,2.087436979129E+01
8,0.3020,8.884940980042E+01,8.544299807790E+01,2.080524936152E+01
8,0.3030,8.879946015556E+01,8.384216116828E+01,2.073658517221E+01
8,0.3040,8.874983270927E+01,8.225185608043E+01,2.066837272099E+01
8,0.3050,8.870052434721E+01,8.067197922267E+01,2.060060756452E+01
8,0.3060,8.865153199462E+01,7.910242835745E+01,2.053328531758E+01
8,0.3070,8.860285261518E+01,7.754310257929E+01,2.046640165205E+01
8,0.3080,8.855448321289E+01,7.599390229320E+01,2.039995229604E+01
8,0.3090,8.850642082913E+01,7.445472919343E+01,2.033393303294E+01
8,0.3100,8.845866254249E+01,7.292548624268E+01,2.026833970058E+01
8,0.3110,8.805052986093E+01,7.209500568704E+01,2.020316819029E+01
8,0.3120,8.764456920502E+01,7.126984872471E+01,2.013841444609E+01
8,0.3130,8.724075834443E+01,7.044996433082E+01,2.007407446383E+01
8,0.3140,8.683907531918E+01,6.963530213053E+01,2.001014429038E+01
8,0.3150,8.643949843753E+01,6.882581238864E+01,1.994662002279E+01
8,0.3160,8.604200626705E+01,6.802144599956E+01,1.988349780753E+01
8,0.3170,8.564657763388E+01,6.722215447729E+01,1.982077383968E+01
8,0.3180,8.525319161772E+01,6.642788994572E+01,1.975844436220E+01
8,0.3190,8.486182754587E+01,6.563860512908E+01,1.969650566514E+01
8,0.3200,8.447246499285E+01,6.485425334254E+01,1.963495408494E+01
8,0.3210,8.429622389227E+01,6.425486731426E+01,1.957378600367E+01
8,0.3220,8.412098509973E+01,6.365920418057E+01,1.951299784838E+01
8,0.3230,8.394673962866E+01,6.306722936349E+01,1.945258609034E+01
8,0.3240,8.377347860456E+01,6.247890871195E+01,1.939254724438E+01
8,0.3250,8.360119325957E+01,6.189420849519E+01,1.933287786824E+01
8,0.3260,8.342987493121E+01,6.131309539632E+01,1.927357456190E+01
8,0.3270,8.325951506138E+01,6.073553650601E+01,1.921463396691E+01
8,0.3280,8.309010519486E+01,6.016149931624E+01,1.915605276579E+01
8,0.3290,8.292163697789E+01,5.959095171426E+01,1.909782768140E+01
8,0.3300,8.275410215468E+01,5.902386197654E+01,1.903995547630E+01
8,0.3310,8.263893032593E+01,5.861205822652E+01,1.898243295220E+01
8,0.3320,8.252441085641E+01,5.820273522199E+01,1.892525694934E+01
8,0.3330,8.241053808386E+01,5.779587061388E+01,1.886842434588E+01
8,0.3340,8.229730641070E+01,5.739144232079E+01,1.881193205742E+01
8,0.3350,8.218471030582E+01,5.698942852497E+01,1.875577703636E+01
8,0.3360,8.207274430346E+01,5.658980766841E+01,1.869995627137E+01
8,0.3370,8.196140299943E+01,5.619255844899E+01,1.864446678688E+01
8,0.3380,8.185068105259E+01,5.579765981666E+01,1.858930564254E+01
8,0.3390,8.174057318437E+01,5.540509096977E+01,1.853446993268E+01
8,0.3400,8.163107417523E+01,5.501483135139E+01,1.847995678582E+01
8,0.3410,8.171164340999E+01,5.478163705799E+01,1.842576336416E+01
8,0.3420,8.179172293102E+01,5.454980647391E+01,1.837188686310E+01
8,0.3430,8.187131722102E+01,5.431932767166E+01,1.831832451073E+01
8,0.3440,8.195043070981E+01,5.409018886245E+01,1.826507356738E+01
8,0.3450,8.202906777108E+01,5.386237839416E+01,1.821213132516E+01
8,0.3460,8.210723272856E+01,5.363588474938E+01,1.815949510746E+01
8,0.3470,8.218492984937E+01,5.341069654348E+01,1.810716226853E+01
8,0.3480,8.226216335129E+01,5.318680252267E+01,1.805513019304E+01
8,0.3490,8.233893740109E+01,5.296419156215E+01,1.800339629564E+01
8,0.3500,8.241525611485E+01,5.274285266427E+01,1.795195802051E+01
8,0.3510,8.320565381688E+01,5.264271040272E+01,1.790081284097E+01
8,0.3520,8.398969609015E+01,5.254313713129E+01,1.784995825903E+01
8,0.3530,8.476749899167E+01,5.244412801437E+01,1.779939180504E+01
8,0.3540,8.553917445760E+01,5.234567827100E+01,1.774911103723E+01
8,0.3550,8.630483051781E+01,5.224778317407E+01,1.769911354135E+01
8,0.3560,8.706457150593E+01,5.215043804959E+01,1.764939693028E+01
8,0.3570,8.781849824681E+01,5.205363827595E+01,1.759995884364E+01
8,0.3580,8.856670823650E+01,5.195737928317E+01,1.755079694743E+01
8,0.3590,8.930929580787E+01,5.186165655219E+01,1.750190893365E+01
8,0.3600,9.004635228906E+01,5.176646561415E+01,1.745329251994E+01
8,0.3610,9.144508747249E+01,5.023937503926E+01,1.740494544925E+01
8,0.3620,9.283136569449E+01,4.872072142888E+01,1.735686548945E+01
8,0.3630,9.420551836775E+01,4.721043505601E+01,1.730905043300E+01
8,0.3640,9.556785824609E+01,4.570844695992E+01,1.726149809665E+01
8,0.3650,9.691868092845E+01,4.421468893559E+01,1.721420632104E+01
8,0.3660,9.825826621965E+01,4.272909352342E+01,1.716717297044E+01
8,0.3670,9.958687934904E+01,4.125159399904E+01,1.712039593237E+01
8,0.3680,1.009047720791E+02,3.978212436339E+01,1.707387311734E+01
8,0.3690,1.022121837064E+02,3.832061933281E+01,1.702760245848E+01
8,0.3700,1.035093419672E+02,3.686701432942E+01,1.698158191130E+01
8,0.3710,1.026328550319E+02,3.469300566511E+01,1.693580945331E+01
8,0.3720,1.017596505255E+02,3.253068521943E+01,1.689028308382E+01
8,0.3730,1.008896793765E+02,3.037995898525E+01,1.684500082354E+01
8,0.3740,1.000228924952E+02,2.824073396088E+01,1.679996071438E+01
8,0.3750,9.915924075605E+01,2.611291813664E+01,1.675516081915E+01
8,0.3760,9.829867497941E+01,2.399642048168E+01,1.671059922122E+01
8,0.3770,9.744114591227E+01,2.189115093098E+01,1.666627402435E+01
8,0.3780,9.658660421186E+01,1.979702037262E+01,1.662218335233E+01
8,0.3790,9.573500042291E+01,1.771394063515E+01,1.657832534876E+01
8,0.3800,9.488628495779E+01,1.564182447524E+01,1.653469817679E+01
8,0.3810,9.347072830114E+01,1.477455568688E+01,1.649130001884E+01
8,0.3820,9.205792275086E+01,1.391182757281E+01,1.644812907639E+01
8,0.3830,9.064768445178E+01,1.305360456638E+01,1.640518356966E+01
8,0.3840,8.923982308841E+01,1.219985147144E+01,1.636246173745E+01
8,0.3850,8.783414137712E+01,1.135053345752E+01,1.631996183683E+01
8,0.3860,8.643043451861E+01,1.050561605506E+01,1.627768214295E+01
8,0.3870,8.502848959173E+01,9.665065150811E+00,1.623562094878E+01
8,0.3880,8.362808490154E+01,8.828846983181E+00,1.619377656490E+01
8,0.3890,8.222898925576E+01,7.996928137750E+00,1.615214731923E+01
8,0.3900,8.083096117431E+01,7.169275542807E+00,1.611073155687E+01
8,0.3910,7.972253676073E+01,6.911503837898E+00,1.606952763985E+01
8,0.3920,7.861566257046E+01,6.655047294747E+00,1.602853394689E+01
8,0.3930,7.751019940101E+01,6.399895873954E+00,1.598774887323E+01
8,0.3940,7.640600347216E+01,6.146039638038E+00,1.594717083041E+01
8,0.3950,7.530292609827E+01,5.893468750152E+00,1.590679824602E+01
8,0.3960,7.420081332850E+01,5.642173472811E+00,1.586662956358E+01
8,0.3970,7.309950556214E+01,5.392144166640E+00,1.582666324227E+01
8,0.3980,7.199883712492E+01,5.143371289143E+00,1.578689775673E+01
8,0.3990,7.089863581437E+01,4.895845393489E+00,1.574733159694E+01
8,0.4000,6.979872239731E+01,4.649557127313E+00,1.570796326795E+01
8,0.4010,6.897708863865E+01,4.529847561859E+00,1.566879128972E+01
8,0.4020,6.815646329422E+01,4.410733566383E+00,1.562981419696E+01
8,0.4030,6.733676123916E+01,4.292210707361E+00,1.559103053891E+01
8,0.4040,6.651789514209E+01,4.174274595166E+00,1.555243887916E+01
8,0.4050,6.569977532763E+01,4.056920883525E+00,1.551403779551E+01
8,0.4060,6.488230962708E+01,3.940145268985E+00,1.547582587975E+01
8,0.4070,6.406540322135E+01,3.823943490389E+00,1.543780173754E+01
8,0.4080,6.324895846780E+01,3.708311328355E+00,1.539996398819E+01
8,0.4090,6.243287472034E+01,3.593244604766E+00,1.536231126450E+01
8,0.4100,6.161704812924E+01,3.478739182268E+00,1.532484221263E+01
8,0.4110,6.094380515657E+01,3.392308563657E+00,1.528755549192E+01
8,0.4120,6.027117134703E+01,3.306297511157E+00,1.525044977471E+01
8,0.4130,5.959908201556E+01,3.220702977070E+00,1.521352374620E+01
8,0.4140,5.892747092483E+01,3.135521943148E+00,1.517677610430E+01
8,0.4150,5.825627019519E+01,3.050751420233E+00,1.514020555947E+01
8,0.4160,5.758541020720E+01,2.966388447909E+00,1.510381083457E+01
8,0.4170,5.691481950090E+01,2.882430094157E+00,1.506759066470E+01
8,0.4180,5.624442466400E+01,2.798873455016E+00,1.503154379708E+01
8,0.4190,5.557415021875E+01,2.715715654249E+00,1.499566899088E+01
8,0.4200,5.490391849225E+01,2.632953843009E+00,1.495996501709E+01
